Duracion,Longitud,Latitud,Elevacion,PC
2223,14.826519,46.5037,1014.3,107
2224,14.826604,46.503697,1015.0,107
2225,14.826682,46.503688,1015.6,108
2228,14.826891,46.503595,1016.3,109
2230,14.827002,46.503527,1016.6,109
2232,14.827142,46.503438,1018.1,108
2234,14.827119,46.503363,1016.7,105
2237,14.826898,46.50325,1011.7,103
2240,14.826673,46.50313,1006.2,104
2242,14.826545,46.502991,1001.4,104
2244,14.826505,46.502884,998.5,104
2247,14.826535,46.50267,994.3,103
2250,14.826797,46.502502,995.5,104
2252,14.826923,46.502431,996.3,104
2255,14.826967,46.502247,992.8,104
2258,14.826912,46.502078,987.8,103
2260,14.827038,46.502003,989.1,103
2262,14.827236,46.501979,991.3,103
2264,14.827437,46.501975,993.4,105
2268,14.827781,46.502091,998.8,105
2271,14.827971,46.502122,1002.8,103
2273,14.82802,46.502016,1001.7,103
2274,14.828044,46.501968,1001.6,103
2277,14.828111,46.501804,1000.4,107
2280,14.828058,46.501573,995.6,107
2282,14.82799,46.501449,992.7,106
2284,14.827904,46.501353,990.2,103
2288,14.827633,46.501141,983.8,104
2289,14.827542,46.501096,982.2,104
2293,14.827195,46.500897,976.8,101
2295,14.826985,46.500795,973.9,100
2299,14.82682,46.50053,970.2,96
2301,14.826913,46.500441,970.2,95
2302,14.827037,46.500432,970.9,96
2304,14.827182,46.500454,971.2,98
2307,14.827477,46.500541,972.2,102
2309,14.827729,46.50063,973.9,103
2312,14.82799,46.50073,977.0,103
2313,14.828086,46.500745,978.0,103
2316,14.8283,46.500653,976.8,103
2317,14.828341,46.500608,975.8,102
2320,14.828476,46.500482,972.9,102
2324,14.828621,46.500197,969.4,101
2327,14.828537,46.499937,966.3,103
2328,14.828494,46.499844,965.0,104
2329,14.828459,46.49974,963.6,104
2331,14.828413,46.499543,960.9,105
2334,14.828165,46.499283,955.2,102
2337,14.827968,46.499086,951.1,98
2340,14.828016,46.498833,948.8,100
2342,14.828151,46.498671,948.3,100
2345,14.828381,46.498548,949.2,97
2347,14.828552,46.498608,951.1,95
2349,14.828657,46.498719,952.9,97
2351,14.828808,46.49884,955.8,99
2354,14.829085,46.498966,960.6,99
2357,14.829189,46.498994,962.2,96
2358,14.829169,46.498961,961.4,96
2361,14.829051,46.498805,957.7,101
2363,14.829026,46.498672,955.6,103
2365,14.829028,46.498518,953.5,106
2368,14.829121,46.498262,950.3,104
2370,14.829287,46.498097,947.8,101
2371,14.829378,46.498006,946.2,100
2372,14.82948,46.497954,945.0,100
2376,14.829887,46.497744,948.8,102
2377,14.829919,46.497722,949.4,102
2378,14.829916,46.497694,949.4,103
2380,14.829771,46.497578,946.4,103
2383,14.829499,46.49741,941.0,103
2385,14.829382,46.497261,939.1,103
2388,14.829232,46.497015,935.5,101
